I_Code_Arrondissements	I_Region	I_Dep	I_Ar	I_Cheflieu	I_Tncc	I_Artmaj	I_Ncc	I_Armin	I_Nccent	ColResultInSnipet	Wiki_Url	Wiki_Name_Snipet	Wiki_name_arrondissement	Wiki_Coordinates_lat	Wiki_Coordinates_lon	W_Pays	W_Region	W_Departement	W_Chef-lieu	W_Code_arrondissement	W_Population	W_Densite	W_Superficie	W_Cantons	W_Communes	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr
51 5	44	51	5	51507	0		SAINTE-MENEHOULD		Sainte-Menehould	1	/wiki/Arrondissement_de_Sainte-Menehould	Arrondissement de Sainte-Menehould	Arrondissement de Sainte-Menehould	49.0833	4.9	France	Grand Est	Marne	Sainte-Menehould	51 5	13 927 hab. (2012)	14 hab./km2	1 021 km2	3	67	Сент-Мену (округ)		Arrondissement of Sainte-Menehould	Arrondissement Sainte-Menehould	Okręg Sainte-Menehould	Distrito de Sainte-Menehould		Arrondissement di Sainte-Menehould	Arrondissement Sainte-Menehould				Arrondissement Sainte-Menehould	Arondismentul Sainte-Menehould			Sainte-Menehould (obvod)				https://ru.wikipedia.org/wiki/Сент-Мену_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Sainte-Menehould	https://de.wikipedia.org/wiki/Arrondissement_Sainte-Menehould	https://pl.wikipedia.org/wiki/Okręg_Sainte-Menehould	https://es.wikipedia.org/wiki/Distrito_de_Sainte-Menehould		https://it.wikipedia.org/wiki/Arrondissement_di_Sainte-Menehould	https://nl.wikipedia.org/wiki/Arrondissement_Sainte-Menehould				https://cs.wikipedia.org/wiki/Arrondissement_Sainte-Menehould	https://ro.wikipedia.org/wiki/Arondismentul_Sainte-Menehould			https://sk.wikipedia.org/wiki/Sainte-Menehould_(obvod)			
64 2	75	64	2	64422	1		OLORON-SAINTE-MARIE		Oloron-Sainte-Marie	1	/wiki/Arrondissement_d'Oloron-Sainte-Marie	Arrondissement d'Oloron-Sainte-Marie	Arrondissement d'Oloron-Sainte-Marie	43.18333333	-0.61666667	France	Nouvelle-Aquitaine	Pyrénées-Atlantiques	Oloron-Sainte-Marie	64 2	74 614 hab. (2014)	26 hab./km2	2 884,88 km2	12	155	Олорон-Сент-Мари (округ)		Arrondissement of Oloron-Sainte-Marie	Arrondissement Oloron-Sainte-Marie	Okręg Oloron-Sainte-Marie	Distrito de Oloron-Sainte-Marie		Arrondissement di Oloron-Sainte-Marie	Arrondissement Oloron-Sainte-Marie				Arrondissement Oloron-Sainte-Marie	Arondismentul Oloron-Sainte-Marie			Oloron-Sainte-Marie (obvod)				https://ru.wikipedia.org/wiki/Олорон-Сент-Мари_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Oloron-Sainte-Marie	https://de.wikipedia.org/wiki/Arrondissement_Oloron-Sainte-Marie	https://pl.wikipedia.org/wiki/Okręg_Oloron-Sainte-Marie	https://es.wikipedia.org/wiki/Distrito_de_Oloron-Sainte-Marie		https://it.wikipedia.org/wiki/Arrondissement_di_Oloron-Sainte-Marie	https://nl.wikipedia.org/wiki/Arrondissement_Oloron-Sainte-Marie				https://cs.wikipedia.org/wiki/Arrondissement_Oloron-Sainte-Marie	https://ro.wikipedia.org/wiki/Arondismentul_Oloron-Sainte-Marie			https://sk.wikipedia.org/wiki/Oloron-Sainte-Marie_(obvod)			
05 1	93	5	1	5023	0		BRIANCON		Briançon	1	/wiki/Arrondissement_de_Briançon	Arrondissement de Briançon	Arrondissement de Briançon	44.9	6.64444444	France	Provence-Alpes-Côte d'Azur	Hautes-Alpes	Briançon	05 1	35 021 hab. (2011)	16 hab./km2	2 138 km2	4	38	Бриансон (округ)		Arrondissement of Briançon	Arrondissement Briançon	Okręg Briançon	Distrito de Brianzón		Arrondissement di Briançon	Arrondissement Briançon				Arrondissement Briançon	Arondismentul Briançon			Briançon (obvod)				https://ru.wikipedia.org/wiki/Бриансон_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Briançon	https://de.wikipedia.org/wiki/Arrondissement_Briançon	https://pl.wikipedia.org/wiki/Okręg_Briançon	https://es.wikipedia.org/wiki/Distrito_de_Brianzón		https://it.wikipedia.org/wiki/Arrondissement_di_Briançon	https://nl.wikipedia.org/wiki/Arrondissement_Briançon				https://cs.wikipedia.org/wiki/Arrondissement_Briançon	https://ro.wikipedia.org/wiki/Arondismentul_Briançon			https://sk.wikipedia.org/wiki/Briançon_(obvod)			
64 1	75	64	1	64102	0		BAYONNE		Bayonne	1	/wiki/Arrondissement_de_Bayonne	Arrondissement de Bayonne	Arrondissement de Bayonne	43.4833	-1.48333	France	Nouvelle-Aquitaine	Pyrénées-Atlantiques	Bayonne	64 1	287 546 hab. (2014)	127 hab./km2	2 269,89 km2	19	122	Байонна (округ)		Arrondissement of Bayonne	Arrondissement Bayonne	Okręg Bajonna	Distrito de Bayona		Arrondissement di Bayonne	Arrondissement Bayonne				Arrondissement Bayonne	Arondismentul Bayonne			Bayonne (obvod)				https://ru.wikipedia.org/wiki/Байонна_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Bayonne	https://de.wikipedia.org/wiki/Arrondissement_Bayonne	https://pl.wikipedia.org/wiki/Okręg_Bajonna	https://es.wikipedia.org/wiki/Distrito_de_Bayona		https://it.wikipedia.org/wiki/Arrondissement_di_Bayonne	https://nl.wikipedia.org/wiki/Arrondissement_Bayonne				https://cs.wikipedia.org/wiki/Arrondissement_Bayonne	https://ro.wikipedia.org/wiki/Arondismentul_Bayonne			https://sk.wikipedia.org/wiki/Bayonne_(obvod)			
32 3	76	32	3	32256	0		MIRANDE		Mirande	20	/wiki/Arrondissement_de_Mirande	Arrondissement de Mirande	Arrondissement de Mirande	43.51666667	0.4	France	Occitanie	Gers	Mirande	None	37 945 hab. (2014)	23 hab./km2	1 686 km2	8	150	Миранд (округ)		Arrondissement of Mirande	Arrondissement Mirande	Okręg Mirande	Distrito de Mirande		Arrondissement di Mirande	Arrondissement Mirande				Arrondissement Mirande	Arondismentul Mirande			Mirande (obvod)				https://ru.wikipedia.org/wiki/Миранд_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Mirande	https://de.wikipedia.org/wiki/Arrondissement_Mirande	https://pl.wikipedia.org/wiki/Okręg_Mirande	https://es.wikipedia.org/wiki/Distrito_de_Mirande		https://it.wikipedia.org/wiki/Arrondissement_di_Mirande	https://nl.wikipedia.org/wiki/Arrondissement_Mirande				https://cs.wikipedia.org/wiki/Arrondissement_Mirande	https://ro.wikipedia.org/wiki/Arondismentul_Mirande			https://sk.wikipedia.org/wiki/Mirande_(obvod)			
32 2	76	32	2	32107	0		CONDOM		Condom	20	/wiki/Arrondissement_de_Condom	Arrondissement de Condom	Arrondissement de Condom	43.95	0.36666667	France	Occitanie	Gers	Condom	None	65 562 hab. (2014)	27 hab./km2	2 437 km2	11	159	Кондом (округ)		Arrondissement of Condom	Arrondissement Condom	Okręg Condom	Distrito de Condom		Arrondissement di Condom	Arrondissement Condom				Arrondissement Condom	Arondismentul Condom			Condom (obvod)				https://ru.wikipedia.org/wiki/Кондом_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Condom	https://de.wikipedia.org/wiki/Arrondissement_Condom	https://pl.wikipedia.org/wiki/Okręg_Condom	https://es.wikipedia.org/wiki/Distrito_de_Condom		https://it.wikipedia.org/wiki/Arrondissement_di_Condom	https://nl.wikipedia.org/wiki/Arrondissement_Condom				https://cs.wikipedia.org/wiki/Arrondissement_Condom	https://ro.wikipedia.org/wiki/Arondismentul_Condom			https://sk.wikipedia.org/wiki/Condom_(obvod)			
32 1	76	32	1	32013	1		AUCH		Auch	20	/wiki/Arrondissement_d'Auch	Arrondissement d'Auch	Arrondissement d’Auch	43.65	0.583333	France	Occitanie	Gers	Auch	None	87 118 hab. (2014)	41 hab./km2	2 134 km2	12	154	Ош (округ)		Arrondissement of Auch	Arrondissement Auch	Okręg Auch	Distrito de Auch		Arrondissement di Auch	Arrondissement Auch				Arrondissement Auch	Arondismentul Auch			Auch (obvod)				https://ru.wikipedia.org/wiki/Ош_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Auch	https://de.wikipedia.org/wiki/Arrondissement_Auch	https://pl.wikipedia.org/wiki/Okręg_Auch	https://es.wikipedia.org/wiki/Distrito_de_Auch		https://it.wikipedia.org/wiki/Arrondissement_di_Auch	https://nl.wikipedia.org/wiki/Arrondissement_Auch				https://cs.wikipedia.org/wiki/Arrondissement_Auch	https://ro.wikipedia.org/wiki/Arondismentul_Auch			https://sk.wikipedia.org/wiki/Auch_(obvod)			
09 1	76	9	1	9122	0		FOIX		Foix	1	/wiki/Arrondissement_de_Foix	Arrondissement de Foix	Arrondissement de Foix	42.9667	1.6	France	Occitanie	Ariège	Foix	091	51 473 hab. (2014)	28 hab./km2	1 818,5 km2	6	119	Фуа (округ)		Arrondissement of Foix	Arrondissement Foix	Okręg Foix	Distrito de Foix		Arrondissement di Foix	Arrondissement Foix				Arrondissement Foix	Arondismentul Foix			Foix (obvod)				https://ru.wikipedia.org/wiki/Фуа_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Foix	https://de.wikipedia.org/wiki/Arrondissement_Foix	https://pl.wikipedia.org/wiki/Okręg_Foix	https://es.wikipedia.org/wiki/Distrito_de_Foix		https://it.wikipedia.org/wiki/Arrondissement_di_Foix	https://nl.wikipedia.org/wiki/Arrondissement_Foix				https://cs.wikipedia.org/wiki/Arrondissement_Foix	https://ro.wikipedia.org/wiki/Arondismentul_Foix			https://sk.wikipedia.org/wiki/Foix_(obvod)			
91 3	11	91	3	91477	0		PALAISEAU		Palaiseau	1	/wiki/Arrondissement_de_Palaiseau	Arrondissement de Palaiseau	Arrondissement de Palaiseau	48.71222222	2.23472222	France	Île-de-France	Essonne	Palaiseau	91 3	577 562 hab. (2011)	1 258 hab./km2	459 km2	19	65	Палезо (округ)	Палезо (округ)	Arrondissement of Palaiseau	Arrondissement Palaiseau	Okręg Palaiseau	Distrito de Palaiseau		Arrondissement di Palaiseau	Arrondissement Palaiseau	Palaiseau (Arrondissement)			Arrondissement Palaiseau	Arondismentul Palaiseau			Palaiseau (obvod)				https://ru.wikipedia.org/wiki/Палезо_(округ)	https://uk.wikipedia.org/wiki/Палезо_(округ)	https://en.wikipedia.org/wiki/Arrondissement_of_Palaiseau	https://de.wikipedia.org/wiki/Arrondissement_Palaiseau	https://pl.wikipedia.org/wiki/Okręg_Palaiseau	https://es.wikipedia.org/wiki/Distrito_de_Palaiseau		https://it.wikipedia.org/wiki/Arrondissement_di_Palaiseau	https://nl.wikipedia.org/wiki/Arrondissement_Palaiseau	https://da.wikipedia.org/wiki/Palaiseau_(Arrondissement)			https://cs.wikipedia.org/wiki/Arrondissement_Palaiseau	https://ro.wikipedia.org/wiki/Arondismentul_Palaiseau			https://sk.wikipedia.org/wiki/Palaiseau_(obvod)			
15 3	84	15	3	15187	0		SAINT-FLOUR		Saint-Flour	1	/wiki/Arrondissement_de_Saint-Flour	Arrondissement de Saint-Flour	Arrondissement de Saint-Flour	45.03388889	3.08972222	France	Auvergne-Rhône-Alpes	Cantal	Saint-Flour	15 3	38 079 hab. (2014)	15 hab./km2	2 511 km2	5	98	Сен-Флур (округ)		Arrondissement of Saint-Flour	Arrondissement Saint-Flour	Okręg Saint-Flour	Distrito de Saint-Flour		Arrondissement di Saint-Flour	Arrondissement Saint-Flour				Arrondissement Saint-Flour	Arondismentul Saint-Flour			Saint-Flour (obvod)				https://ru.wikipedia.org/wiki/Сен-Флур_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Flour	https://de.wikipedia.org/wiki/Arrondissement_Saint-Flour	https://pl.wikipedia.org/wiki/Okręg_Saint-Flour	https://es.wikipedia.org/wiki/Distrito_de_Saint-Flour		https://it.wikipedia.org/wiki/Arrondissement_di_Saint-Flour	https://nl.wikipedia.org/wiki/Arrondissement_Saint-Flour				https://cs.wikipedia.org/wiki/Arrondissement_Saint-Flour	https://ro.wikipedia.org/wiki/Arondismentul_Saint-Flour			https://sk.wikipedia.org/wiki/Saint-Flour_(obvod)			
2A 1	94	2A	1	2A004	1		AJACCIO		Ajaccio	1	/wiki/Arrondissement_d'Ajaccio	Arrondissement d'Ajaccio	Arrondissement d’Ajaccio	41.9267	8.73694	France	Corse	Corse-du-Sud	Ajaccio	2A 1	107 203 hab. (2011)	49 hab./km2	2 195 km2	14	81	Аяччо (округ)		Arrondissement of Ajaccio	Arrondissement Ajaccio	Okręg Ajaccio	Distrito de Ajaccio		Arrondissement di Ajaccio	Arrondissement Ajaccio				Arrondissement Ajaccio	Arondismentul Ajaccio			Ajaccio (obvod)				https://ru.wikipedia.org/wiki/Аяччо_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Ajaccio	https://de.wikipedia.org/wiki/Arrondissement_Ajaccio	https://pl.wikipedia.org/wiki/Okręg_Ajaccio	https://es.wikipedia.org/wiki/Distrito_de_Ajaccio		https://it.wikipedia.org/wiki/Arrondissement_di_Ajaccio	https://nl.wikipedia.org/wiki/Arrondissement_Ajaccio				https://cs.wikipedia.org/wiki/Arrondissement_Ajaccio	https://ro.wikipedia.org/wiki/Arondismentul_Ajaccio			https://sk.wikipedia.org/wiki/Ajaccio_(obvod)			
76 1	28	76	1	76217	0		DIEPPE		Dieppe	1	/wiki/Arrondissement_de_Dieppe	Arrondissement de Dieppe	Arrondissement de Dieppe	49.9333	1.08333	France	Normandie	Seine-Maritime	Dieppe	76 1	235 180 hab. (2011)	77 hab./km2	3 055 km2	20	350	Дьеп (округ)		Arrondissement of Dieppe	Arrondissement Dieppe	Okręg Dieppe	Distrito de Dieppe		Arrondissement di Dieppe	Arrondissement Dieppe				Arrondissement Dieppe	Arondismentul Dieppe			Dieppe (obvod)				https://ru.wikipedia.org/wiki/Дьеп_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Dieppe	https://de.wikipedia.org/wiki/Arrondissement_Dieppe	https://pl.wikipedia.org/wiki/Okręg_Dieppe	https://es.wikipedia.org/wiki/Distrito_de_Dieppe		https://it.wikipedia.org/wiki/Arrondissement_di_Dieppe	https://nl.wikipedia.org/wiki/Arrondissement_Dieppe				https://cs.wikipedia.org/wiki/Arrondissement_Dieppe	https://ro.wikipedia.org/wiki/Arondismentul_Dieppe			https://sk.wikipedia.org/wiki/Dieppe_(obvod)			
13 4	93	13	4	13047	1		ISTRES		Istres	20	/wiki/Arrondissement_d'Istres	Arrondissement d'Istres	Arrondissement d'Istres	43.5167	4.98333	France	Provence-Alpes-Côte d'Azur	Bouches-du-Rhône	Istres	None	312 489 hab. (2014)	522 hab./km2	599 km2	None	18	Истр (округ)		Arrondissement of Istres	Arrondissement Istres	Okręg Istres	Distrito de Istres		Arrondissement di Istres	Arrondissement Istres				Arrondissement Istres	Arondismentul Istres			Istres (obvod)				https://ru.wikipedia.org/wiki/Истр_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Istres	https://de.wikipedia.org/wiki/Arrondissement_Istres	https://pl.wikipedia.org/wiki/Okręg_Istres	https://es.wikipedia.org/wiki/Distrito_de_Istres		https://it.wikipedia.org/wiki/Arrondissement_di_Istres	https://nl.wikipedia.org/wiki/Arrondissement_Istres				https://cs.wikipedia.org/wiki/Arrondissement_Istres	https://ro.wikipedia.org/wiki/Arondismentul_Istres			https://sk.wikipedia.org/wiki/Istres_(obvod)			
86 1	75	86	1	86066	0		CHATELLERAULT		Châtellerault	1	/wiki/Arrondissement_de_Châtellerault	Arrondissement de Châtellerault	Arrondissement de Châtellerault	46.81666667	0.53333333	France	Nouvelle-Aquitaine	Vienne	Châtellerault	86 1	112 313 hab. (2014)	54 hab./km2	2 065 km2	12	96	Шательро (округ)		Arrondissement of Châtellerault	Arrondissement Châtellerault	Okręg Châtellerault	Distrito de Châtellerault		Arrondissement di Châtellerault	Arrondissement Châtellerault				Arrondissement Châtellerault	Arondismentul Châtellerault			Châtellerault (obvod)				https://ru.wikipedia.org/wiki/Шательро_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Châtellerault	https://de.wikipedia.org/wiki/Arrondissement_Châtellerault	https://pl.wikipedia.org/wiki/Okręg_Châtellerault	https://es.wikipedia.org/wiki/Distrito_de_Châtellerault		https://it.wikipedia.org/wiki/Arrondissement_di_Châtellerault	https://nl.wikipedia.org/wiki/Arrondissement_Châtellerault				https://cs.wikipedia.org/wiki/Arrondissement_Châtellerault	https://ro.wikipedia.org/wiki/Arondismentul_Châtellerault			https://sk.wikipedia.org/wiki/Châtellerault_(obvod)			
11 2	76	11	2	11206	0		LIMOUX		Limoux	20	/wiki/Arrondissement_de_Limoux	Arrondissement de Limoux	Arrondissement de Limoux	43.05305556	2.21527778	France	Occitanie	Aude	Limoux	None	44 467 hab. (2014)	25 hab./km2	1 781 km2	4	149	Лиму (округ)		Arrondissement of Limoux	Arrondissement Limoux	Okręg Limoux	Distrito de Limoux		Arrondissement di Limoux	Arrondissement Limoux				Arrondissement Limoux	Arondismentul Limoux			Limoux (obvod)				https://ru.wikipedia.org/wiki/Лиму_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Limoux	https://de.wikipedia.org/wiki/Arrondissement_Limoux	https://pl.wikipedia.org/wiki/Okręg_Limoux	https://es.wikipedia.org/wiki/Distrito_de_Limoux		https://it.wikipedia.org/wiki/Arrondissement_di_Limoux	https://nl.wikipedia.org/wiki/Arrondissement_Limoux				https://cs.wikipedia.org/wiki/Arrondissement_Limoux	https://ro.wikipedia.org/wiki/Arondismentul_Limoux			https://sk.wikipedia.org/wiki/Limoux_(obvod)			
11 3	76	11	3	11262	0		NARBONNE		Narbonne	1	/wiki/Arrondissement_de_Narbonne	Arrondissement de Narbonne	Arrondissement de Narbonne	43.1833	3	France	Occitanie	Aude	Narbonne	113	159 569 hab. (2014)	94 hab./km2	1 690 km2	8	82	Нарбон (округ)		Arrondissement of Narbonne	Arrondissement Narbonne	Okręg Narbona	Distrito de Narbona		Arrondissement di Narbona	Arrondissement Narbonne				Arrondissement Narbonne	Arondismentul Narbonne			Narbonne (obvod)				https://ru.wikipedia.org/wiki/Нарбон_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Narbonne	https://de.wikipedia.org/wiki/Arrondissement_Narbonne	https://pl.wikipedia.org/wiki/Okręg_Narbona	https://es.wikipedia.org/wiki/Distrito_de_Narbona		https://it.wikipedia.org/wiki/Arrondissement_di_Narbona	https://nl.wikipedia.org/wiki/Arrondissement_Narbonne				https://cs.wikipedia.org/wiki/Arrondissement_Narbonne	https://ro.wikipedia.org/wiki/Arondismentul_Narbonne			https://sk.wikipedia.org/wiki/Narbonne_(obvod)			
90 1	27	90	1	90010	0		BELFORT		Belfort	1	/wiki/Arrondissement_de_Belfort	Arrondissement de Belfort	Arrondissement de Belfort	47.63972222	6.86388889	France	Bourgogne-Franche-Comté	Territoire de Belfort	Belfort	901	143 348 hab. (2011)	235 hab./km2	609,4 km2	15	102	Бельфор (округ)		Arrondissement of Belfort	Arrondissement Belfort	Okręg Belfort	Distrito de Belfort		Arrondissement di Belfort	Arrondissement Belfort				Arrondissement Belfort	Arondismentul Belfort			Belfort (obvod)				https://ru.wikipedia.org/wiki/Бельфор_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Belfort	https://de.wikipedia.org/wiki/Arrondissement_Belfort	https://pl.wikipedia.org/wiki/Okręg_Belfort	https://es.wikipedia.org/wiki/Distrito_de_Belfort		https://it.wikipedia.org/wiki/Arrondissement_di_Belfort	https://nl.wikipedia.org/wiki/Arrondissement_Belfort				https://cs.wikipedia.org/wiki/Arrondissement_Belfort	https://ro.wikipedia.org/wiki/Arondismentul_Belfort			https://sk.wikipedia.org/wiki/Belfort_(obvod)			
11 1	76	11	1	11069	0		CARCASSONNE		Carcassonne	1	/wiki/Arrondissement_de_Carcassonne	Arrondissement de Carcassonne	Arrondissement de Carcassonne	43.2167	2.34999	France	Occitanie	Aude	Carcassonne	111	161 442 hab. (2014)	61 hab./km2	2 668 km2	9	188	Каркасон (округ)		Arrondissement of Carcassonne	Arrondissement Carcassonne	Okręg Carcassonne	Distrito de Carcasona		Arrondissement di Carcassonne	Arrondissement Carcassonne				Arrondissement Carcassonne	Arondismentul Carcassonne			Carcassonne (obvod)				https://ru.wikipedia.org/wiki/Каркасон_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Carcassonne	https://de.wikipedia.org/wiki/Arrondissement_Carcassonne	https://pl.wikipedia.org/wiki/Okręg_Carcassonne	https://es.wikipedia.org/wiki/Distrito_de_Carcasona		https://it.wikipedia.org/wiki/Arrondissement_di_Carcassonne	https://nl.wikipedia.org/wiki/Arrondissement_Carcassonne				https://cs.wikipedia.org/wiki/Arrondissement_Carcassonne	https://ro.wikipedia.org/wiki/Arondismentul_Carcassonne			https://sk.wikipedia.org/wiki/Carcassonne_(obvod)			
79 1	75	79	1	79049	0		BRESSUIRE		Bressuire	1	/wiki/Arrondissement_de_Bressuire	Arrondissement de Bressuire	Arrondissement de Bressuire	46.83333333	-0.5	France	Nouvelle-Aquitaine	Deux-Sèvres	Bressuire	79 1	95 691 hab. (2011)	59 hab./km2	1 623 km2	7	62	Брессюир (округ)		Arrondissement of Bressuire	Arrondissement Bressuire	Okręg Bressuire	Distrito de Bressuire		Arrondissement di Bressuire	Arrondissement Bressuire				Arrondissement Bressuire	Arondismentul Bressuire			Bressuire (obvod)				https://ru.wikipedia.org/wiki/Брессюир_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Bressuire	https://de.wikipedia.org/wiki/Arrondissement_Bressuire	https://pl.wikipedia.org/wiki/Okręg_Bressuire	https://es.wikipedia.org/wiki/Distrito_de_Bressuire		https://it.wikipedia.org/wiki/Arrondissement_di_Bressuire	https://nl.wikipedia.org/wiki/Arrondissement_Bressuire				https://cs.wikipedia.org/wiki/Arrondissement_Bressuire	https://ro.wikipedia.org/wiki/Arondismentul_Bressuire			https://sk.wikipedia.org/wiki/Bressuire_(obvod)			
79 2	75	79	2	79191	0		NIORT		Niort	1	/wiki/Arrondissement_de_Niort	Arrondissement de Niort	Arrondissement de Niort	46.3167	-0.466667	France	Nouvelle-Aquitaine	Deux-Sèvres	Niort	79 2	210 683 hab. (2011)	75 hab./km2	2 792 km2	18	166	Ньор (округ)		Arrondissement of Niort	Arrondissement Niort	Okręg Niort	Distrito de Niort		Arrondissement di Niort	Arrondissement Niort				Arrondissement Niort	Arondismentul Niort			Niort (obvod)				https://ru.wikipedia.org/wiki/Ньор_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Niort	https://de.wikipedia.org/wiki/Arrondissement_Niort	https://pl.wikipedia.org/wiki/Okręg_Niort	https://es.wikipedia.org/wiki/Distrito_de_Niort		https://it.wikipedia.org/wiki/Arrondissement_di_Niort	https://nl.wikipedia.org/wiki/Arrondissement_Niort				https://cs.wikipedia.org/wiki/Arrondissement_Niort	https://ro.wikipedia.org/wiki/Arondismentul_Niort			https://sk.wikipedia.org/wiki/Niort_(obvod)			
